os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 7 7745HX with Radeon Graphics,NVIDIA GeForce RTX 4070 Laptop GPU,32528084,7.1.3-2-cachyos,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
72.3082,13.8297,21.4824,0,99,64,52,1553,7001,6.62946,49,11.2967,2.40782,4.67871,3537,14097389192
75.7688,13.198,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14197494164
96.1578,10.3996,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14297605072
102.066,9.79761,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14397710043
81.2665,12.3052,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14497824513
79.6978,12.5474,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14597924735
80.6826,12.3942,25.3503,0,99,64,52,1561,7001,6.62946,49,11.3,2.40782,4.67871,3437,14698023770
88.6855,11.2758,25.1256,0,100,64,52,1526,7001,6.62946,49,11.3381,2.40781,4.67872,3359,14798140614
89.7917,11.1369,25.1256,0,100,64,52,1526,7001,6.62946,49,11.3381,2.40781,4.67872,3359,14898255084
87.9079,11.3755,25.1256,0,100,64,52,1526,7001,6.62946,49,11.3381,2.40781,4.67872,3359,14998354119
94.6237,10.5682,25.1256,0,100,64,52,1526,7001,6.62946,49,11.3381,2.40781,4.67872,3359,15098470964
93.9482,10.6442,26.6242,0,100,64,52,1522,7001,6.62946,49,11.2597,2.40781,4.67872,3266,15198593745
83.0863,12.0357,26.6242,0,100,64,52,1522,7001,6.62946,49,11.2597,2.40781,4.67872,3266,15298716526
80.7135,12.3895,26.6242,0,100,64,52,1522,7001,6.62946,49,11.2597,2.40781,4.67872,3266,15398841681
87.1349,11.4765,26.6242,0,100,64,52,1522,7001,6.62946,49,11.2597,2.40781,4.67872,3266,15498964462
81.5261,12.266,26.6242,0,100,64,52,1522,7001,6.62946,49,11.2597,2.40781,4.67872,3266,15599087243
79.3598,12.6008,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,15699188652
86.2868,11.5893,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,15799293624
85.0496,11.7578,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,15899402157
80.0614,12.4904,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,15999508316
77.3554,12.9273,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,16099614475
85.0496,11.7578,22.9404,0,100,64,52,1516,7001,6.62946,49,11.2573,2.40776,4.67877,3208,16199724195
86.9101,11.5061,22.5,0,100,64,52,1596,7001,6.62946,49,11.2578,2.40776,4.679,3112,16299846976
80.1986,12.469,22.5,0,100,64,52,1596,7001,6.62946,49,11.2578,2.40776,4.679,3112,16399968570
82.4922,12.1224,22.5,0,100,64,52,1596,7001,6.62946,49,11.2578,2.40776,4.679,3112,16500081853
103.559,9.65633,22.5,0,100,64,52,1596,7001,6.62946,49,11.2578,2.40776,4.679,3112,16600188011
82.5893,12.1081,25.6113,0,100,64,52,1556,7001,6.62946,49,11.2571,2.40772,4.67909,3013,16700292983
95.3306,10.4898,25.6113,0,100,64,52,1556,7001,6.62946,49,11.2571,2.40772,4.67909,3013,16800407453
82.6217,12.1034,25.6113,0,100,64,52,1556,7001,6.62946,49,11.2571,2.40772,4.67909,3013,16900515986
84.8525,11.7852,25.6113,0,100,64,52,1556,7001,6.62946,49,11.2571,2.40772,4.67909,3013,17000628081
86.7222,11.5311,25.6113,0,100,64,52,1556,7001,6.62946,49,11.2571,2.40772,4.67909,3013,17100717618
82.2586,12.1568,23.3668,0,100,64,52,1590,7001,6.62946,49,11.2572,2.40772,4.6791,2954,17200828526
83.8723,11.9229,23.3668,0,100,64,52,1590,7001,6.62946,49,11.2572,2.40772,4.6791,2954,17300944183
